Timestamp,Service,CPU Request,Memory Request,CPU Limit,Memory Limit,Latency,CPU Usage,Memory Usage,CPU Throttling,Memory Working Set
2025-05-12T18:04:44.481000,color-code-converter-deployment,0.1,134217728,0.2,268435456,0.005284518779661022,0.0011697753855066842,139816960,70.012131,138727424
2025-05-12T18:05:14.571000,color-code-converter-deployment,0.1,134217728,0.2,268435456,0.005284518779661022,0.0011697753855066842,139816960,70.012131,138727424
2025-05-12T18:05:44.666000,color-code-converter-deployment,0.1,134217728,0.2,268435456,0.005263551338983047,0.0011687511476604672,139816960,70.012131,138727424
2025-05-12T18:07:35.463000,color-code-converter-deployment,0.1,134217728,0.2,268435456,0.005256737881355933,0.0011561220128017066,139816960,70.012131,138727424
2025-05-12T18:08:05.558000,color-code-converter-deployment,0.1,134217728,0.2,268435456,0.005266369254237293,0.0011705888991079341,139816960,70.012131,138727424
2025-05-12T18:08:35.654000,color-code-converter-deployment,0.1,134217728,0.2,268435456,0.005266369254237293,0.0011693091683870783,139816960,70.012131,138727424
2025-05-12T18:09:05.752000,color-code-converter-deployment,0.1,134217728,0.2,268435456,0.005347906406779657,0.0011705885543250934,139821056,70.012131,138731520
2025-05-12T18:09:35.858000,color-code-converter-deployment,0.1,134217728,0.2,268435456,0.005347906406779657,0.0011688718489816351,139821056,70.012131,138731520
2025-05-12T18:10:05.954000,color-code-converter-deployment,0.1,134217728,0.2,268435456,0.005224960508474577,0.0011695428987434358,139816960,70.012131,138727424
2025-05-12T18:10:36.054000,color-code-converter-deployment,0.1,134217728,0.2,268435456,0.005224960508474577,0.0011572917433652888,139816960,70.012131,138727424
2025-05-12T18:11:06.144000,color-code-converter-deployment,0.1,134217728,0.2,268435456,0.005203487779661014,0.0011579685959082966,139821056,70.012131,138731520
2025-05-12T18:11:36.247000,color-code-converter-deployment,0.1,134217728,0.2,268435456,0.005203487779661014,0.0011592374950777065,139821056,70.012131,138731520
2025-05-12T18:12:06.335000,color-code-converter-deployment,0.1,134217728,0.2,268435456,0.008620522619834712,0.0011833173020580994,139902976,70.164659,138813440
2025-05-12T18:12:36.416000,color-code-converter-deployment,0.1,134217728,0.2,268435456,0.008620522619834712,0.0011709884238188717,139902976,70.164659,138813440
2025-05-12T18:14:30.461000,color-code-converter-deployment,0.1,134217728,0.2,268435456,0.0039161981614420065,0.0021006775858149716,149889024,73.277659,148799488
2025-05-12T18:15:00.555000,color-code-converter-deployment,0.1,134217728,0.2,268435456,0.0038104646150568184,0.0021711685452584246,146190336,73.405451,145100800
2025-05-12T18:15:30.652000,color-code-converter-deployment,0.1,134217728,0.2,268435456,0.0038104646150568184,0.0021711685452584246,146190336,73.405451,145100800
2025-05-12T18:16:00.752000,color-code-converter-deployment,0.1,134217728,0.2,268435456,0.003548131830787309,0.0025168266154104177,146915328,74.383386,145825792
2025-05-12T18:16:30.841000,color-code-converter-deployment,0.1,134217728,0.2,268435456,0.003548131830787309,0.0025168266154104177,146915328,74.383386,145825792
2025-05-12T18:17:00.928000,color-code-converter-deployment,0.1,134217728,0.2,268435456,0.0035481528519388955,0.0025123698598985573,146923520,74.383386,145833984
2025-05-12T18:17:31.014000,color-code-converter-deployment,0.1,134217728,0.2,268435456,0.0035481528519388955,0.002512369859898558,146923520,74.383386,145833984
2025-05-12T18:18:01.105000,color-code-converter-deployment,0.1,134217728,0.2,268435456,0.0035463564195064626,0.0025015562617494245,146923520,74.383386,145833984
2025-05-12T18:18:31.195000,color-code-converter-deployment,0.1,134217728,0.2,268435456,0.0035463564195064626,0.00250042056030588,146923520,74.383386,145833984
2025-05-12T18:19:01.283000,color-code-converter-deployment,0.1,134217728,0.2,268435456,0.0035437915346651005,0.0025041622369483237,146923520,74.383386,145833984
2025-05-12T18:19:31.376000,color-code-converter-deployment,0.1,134217728,0.2,268435456,0.0035437915346651005,0.0025041622369483237,146923520,74.383386,145833984
2025-05-12T18:20:01.466000,color-code-converter-deployment,0.1,134217728,0.2,268435456,0.003545933997649824,0.00250801753896856,146923520,74.383386,145833984
2025-05-12T18:20:31.554000,color-code-converter-deployment,0.1,134217728,0.2,268435456,0.003545933997649824,0.00250801753896856,146923520,74.383386,145833984
2025-05-12T18:21:01.649000,color-code-converter-deployment,0.1,134217728,0.2,268435456,0.003546490280846064,0.0025380760524640294,146964480,74.567778,145874944
2025-05-12T18:21:31.755000,color-code-converter-deployment,0.1,134217728,0.2,268435456,0.003546490280846064,0.0025638242639364674,146964480,74.567778,145874944
2025-05-12T18:22:01.851000,color-code-converter-deployment,0.1,134217728,0.2,268435456,0.0035459092279670973,0.002539463610813637,146964480,74.567778,145874944
