2025-05-12T23:29:31.991000,service-2-deployment,0.1,134217728,0.2,268435456,7.524204306330736e-05,0.18429370975181025,9920512
2025-05-12T23:30:02.206000,service-2-deployment,0.1,134217728,0.2,268435456,7.518334956543461e-05,0.18847840825661333,9920512
2025-05-12T23:30:32.281000,service-2-deployment,0.1,134217728,0.2,268435456,7.51833495654346e-05,0.18663024999425337,9920512
2025-05-12T23:31:02.463000,service-2-deployment,0.1,134217728,0.2,268435456,7.557161444631337e-05,0.188611229870013,9920512
2025-05-12T23:31:32.562000,service-2-deployment,0.1,134217728,0.2,268435456,7.557161444631335e-05,0.18656260715419082,9920512
2025-05-12T23:32:02.658000,service-2-deployment,0.1,134217728,0.18,242221056,7.560734289814324e-05,0.18852557503314762,9920512
2025-05-12T23:32:32.737000,service-2-deployment,0.1,134217728,0.18,242221056,7.560734289814325e-05,0.18638687787052738,9920512
2025-05-12T23:33:02.797000,service-2-deployment,0.1,134217728,0.18,242221056,7.566391469906378e-05,0.18853022308394005,9256960
2025-05-12T23:33:32.890000,service-2-deployment,0.1,134217728,0.18,242221056,7.566391469906378e-05,0.18825757428691994,9256960
2025-05-12T23:34:02.966000,service-2-deployment,0.1,134217728,0.18,242221056,7.581899434244838e-05,0.18826875868576892,9256960
2025-05-12T23:34:33.031000,service-2-deployment,0.1,134217728,0.18,242221056,7.581899434244838e-05,0.18805406988202455,9256960
2025-05-12T23:35:03.103000,service-2-deployment,0.1,134217728,0.18,242221056,7.635905455299755e-05,0.18797727006899592,9256960
2025-05-12T23:35:33.184000,service-2-deployment,0.1,134217728,0.18,242221056,7.635905455299755e-05,0.18611571725390968,9420800
2025-05-12T23:36:03.256000,service-2-deployment,0.1,134217728,0.18,242221056,7.676026595383147e-05,0.18772110545165602,8908800
2025-05-12T23:36:33.337000,service-2-deployment,0.1,134217728,0.18,242221056,7.676026595383146e-05,0.18387796901581605,8908800
2025-05-12T23:37:03.414000,service-2-deployment,0.1,134217728,0.18,242221056,7.715300837508972e-05,0.18744049039325247,9089024
2025-05-12T23:37:33.491000,service-2-deployment,0.1,134217728,0.18,242221056,7.715300837508971e-05,0.1872461163556531,9089024
2025-05-12T23:38:03.557000,service-2-deployment,0.1,134217728,0.18,242221056,7.745126068693383e-05,0.18713228723955752,8736768
2025-05-12T23:38:33.645000,service-2-deployment,0.1,134217728,0.18,242221056,7.745126068693385e-05,0.1849922716891184,8736768
2025-05-12T23:39:03.715000,service-2-deployment,0.1,134217728,0.18,242221056,7.828936543974645e-05,0.1868596814789,9084928
2025-05-12T23:39:33.789000,service-2-deployment,0.1,134217728,0.18,242221056,7.828936543974645e-05,0.1866736852305827,9084928
2025-05-12T23:40:03.862000,service-2-deployment,0.1,134217728,0.18,242221056,7.897143117769264e-05,0.18655908429456167,9080832
2025-05-12T23:40:33.937000,service-2-deployment,0.1,134217728,0.18,242221056,7.897143117769263e-05,0.18262304711370236,9080832
