Timestamp,Service,CPU Request,Memory Request,CPU Limit,Memory Limit,Latency,CPU Usage,Memory Usage
2025-05-11T05:31:20.445000,hash-gen-deployment,0.1,134217728,0.2,242221056,0.0005374257394681108,0.0033123656080954814,170971136
2025-05-11T05:31:50.505000,hash-gen-deployment,0.1,134217728,0.2,242221056,0.0005373973409473435,0.007850713363957883,170971136
2025-05-11T05:32:20.577000,hash-gen-deployment,0.1,134217728,0.2,242221056,0.0005373973409473436,0.009378460972647957,170971136
2025-05-11T05:32:50.646000,hash-gen-deployment,0.1,134217728,0.2,242221056,0.0007046680354848585,0.00802956564916647,170971136
2025-05-11T05:33:20.721000,hash-gen-deployment,0.1,134217728,0.2,242221056,0.0007527525146244908,0.008939372065306726,170971136
2025-05-11T05:33:50.796000,hash-gen-deployment,0.1,134217728,0.2,242221056,0.0007532549004842794,0.008325846227937098,170971136
2025-05-11T05:34:20.873000,hash-gen-deployment,0.1,134217728,0.2,242221056,0.0007954574808855141,0.009005646917878326,170971136
2025-05-11T05:34:50.949000,hash-gen-deployment,0.1,134217728,0.2,242221056,0.0008228717681569269,0.00851712747254748,155885568
2025-05-11T05:35:21.025000,hash-gen-deployment,0.1,134217728,0.2,242221056,0.0008634955951325385,0.009062110417343377,155885568
2025-05-11T05:35:51.098000,hash-gen-deployment,0.1,134217728,0.2,242221056,0.0008856842105198186,0.008753315583441022,158306304
2025-05-11T05:36:21.179000,hash-gen-deployment,0.1,134217728,0.2,242221056,0.0009236934694372696,0.009217976170710466,158306304
2025-05-11T05:36:51.251000,hash-gen-deployment,0.1,134217728,0.2,242221056,0.0009428596451862697,0.009043087034044875,159469568
2025-05-11T05:37:21.327000,hash-gen-deployment,0.1,134217728,0.2,242221056,0.0009789700153030013,0.009458674624980977,159469568
2025-05-11T05:37:51.406000,hash-gen-deployment,0.1,134217728,0.2,242221056,0.0009934320428223319,0.009098879613726841,160239616
2025-05-11T05:38:21.485000,hash-gen-deployment,0.1,134217728,0.2,242221056,0.0010282647102210945,0.009464032977838885,160239616
2025-05-11T05:38:51.558000,hash-gen-deployment,0.1,134217728,0.2,242221056,0.0010377247421856331,0.009291883557767774,161247232
2025-05-11T05:39:21.636000,hash-gen-deployment,0.1,134217728,0.2,242221056,0.001070572253467411,0.009626996928240428,161247232
2025-05-11T05:39:51.714000,hash-gen-deployment,0.1,134217728,0.2,242221056,0.001045370807498645,0.009468275967778533,161337344
2025-05-11T05:40:21.789000,hash-gen-deployment,0.1,134217728,0.2,242221056,0.0010749779067173203,0.009778541266695858,161337344
2025-05-11T05:40:51.868000,hash-gen-deployment,0.1,134217728,0.2,242221056,0.0010614640939736843,0.009538109673526593,163446784
