Timestamp,Service,CPU Request,Memory Request,CPU Limit,Memory Limit,Latency,CPU Usage,Memory Usage,CPU Throttling,Memory Working Set
2025-05-11T20:31:27.299000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.004365838525423723,0.001138120477958558,147353600,40.16392,147066880
2025-05-11T20:31:57.433000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.0043613761896551875,0.0011237729673793536,147353600,40.16392,147066880
2025-05-11T20:32:27.518000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.0043613761896551875,0.0011142594472033055,147353600,40.16392,147066880
2025-05-11T20:32:57.605000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.004365677087719302,0.003638142668063527,147353600,40.16392,147066880
2025-05-11T20:33:27.688000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.004365677087719303,0.004298700362074607,147353600,40.16392,147066880
2025-05-11T20:33:57.783000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.004366794803571431,0.003076629675829109,147353600,40.16392,147066880
2025-05-11T20:34:27.875000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.004366794803571431,0.0034054107712376655,147353600,40.16392,147066880
2025-05-11T20:34:57.984000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.006899575483083862,0.002936604689868849,147353600,40.16392,147066880
2025-05-11T20:35:28.072000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.007673797875733487,0.0031623343585397033,147353600,40.16392,147066880
2025-05-11T20:35:58.162000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.013117884703698979,0.0028998772200027143,134090752,66.059062,132956160
2025-05-11T20:36:28.257000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.014774873671872732,0.003078809150951391,134090752,66.059062,132956160
2025-05-11T20:36:58.340000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.016476063778821104,0.0028606902627366757,134311936,66.075178,133177344
2025-05-11T20:37:28.426000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.018135867701034536,0.003006167916062796,134311936,66.075178,133177344
2025-05-11T20:37:58.526000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.017776841428409667,0.0028238441530171474,134582272,66.075178,133447680
2025-05-11T20:38:28.610000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.01921967539906281,0.0029455817369116784,134582272,66.075178,133447680
2025-05-11T20:38:58.700000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.019125263348605613,0.0027889203375513942,134782976,66.080278,133648384
2025-05-11T20:39:28.801000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.02043659598821439,0.002892833091055023,134782976,66.080278,133648384
2025-05-11T20:39:58.901000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.020626885088085942,0.0027983074023302957,134897664,66.09332,133763072
2025-05-11T20:40:28.991000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.021850849678222196,0.002891139316082164,134897664,66.09332,133763072
2025-05-11T20:40:59.090000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.022088191428024328,0.0027952887619069116,135049216,66.093362,133914624
2025-05-11T20:41:29.183000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.02324767971126017,0.002878979497677295,135049216,66.093362,133914624
2025-05-11T20:41:59.265000,rand-pw-gen-deployment,0.1,134217728,0.2,242221056,0.023073618135074837,0.0027685251752987694,135254016,66.093362,134119424
2025-05-11T20:42:29.351000,rand-pw-gen-deployment,0.1,134217728,0.2,242221056,0.02323946982179762,0.0028431573380389326,135254016,66.093362,134119424
2025-05-11T20:42:59.438000,rand-pw-gen-deployment,0.1,134217728,0.2,242221056,0.023412199331154612,0.0027649221225655198,135254016,66.093362,134119424
2025-05-11T20:43:29.513000,rand-pw-gen-deployment,0.1,134217728,0.2,242221056,0.023584000518045857,0.0027559234170542136,135254016,66.093362,134119424
2025-05-11T20:43:59.603000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.023771060314638683,0.002746426921466157,135254016,66.093362,134119424
2025-05-11T20:44:29.714000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.023949400443657398,0.0027369237982141806,135254016,66.093362,134119424
2025-05-11T20:44:59.810000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.02410202029198309,0.003398327676724216,135254016,66.093362,134119424
2025-05-11T20:45:29.909000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.024287057967179136,0.0033571109500166365,135254016,66.093362,134119424
2025-05-11T20:45:59.993000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.024494426854714656,0.003411152618028026,135254016,66.093362,134119424
2025-05-11T20:46:30.084000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.024686457455991056,0.003386156259468836,135254016,66.093362,134119424
2025-05-11T20:47:00.170000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.027083418169730505,0.0033376543127247387,118808576,52.446605,118251520
2025-05-11T20:47:30.259000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.02788185117440012,0.003413443661360067,137355264,38.174348,137273344
2025-05-11T20:48:00.354000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.028733219275981308,0.0033297418772678428,137547776,38.373684,137465856
2025-05-11T20:48:30.462000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.02954149577642756,0.003388915714002483,137547776,38.373684,137465856
2025-05-11T20:49:00.547000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.030464500042008295,0.0033207798054831973,137572352,38.373684,137490432
2025-05-11T20:49:30.646000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.03128714446633913,0.0033687295992298164,137572352,38.373684,137490432
2025-05-11T20:50:00.754000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.032116278570810904,0.003354750213515804,137842688,38.701095,137760768
2025-05-11T20:50:30.856000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.03293752951123032,0.003330459904190342,137842688,38.701095,137760768
2025-05-11T20:51:00.948000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.033710778582482,0.0033580914490898934,138039296,39.030468,137957376
2025-05-11T20:51:31.040000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.034527778219938556,0.0033243787299498746,138039296,39.030468,137957376
2025-05-11T20:52:01.122000,rand-pw-gen-deployment,0.1,134217728,0.2,268435456,0.03532929040953503,0.003347150026825198,138162176,39.198454,138080256
