Timestamp,Service,CPU Request,Memory Request,CPU Limit,Memory Limit,Latency,CPU Usage,Memory Usage
2025-05-11T17:25:23.846000,service-2-deployment,0.1,134217728,0.2,268435456,0.0001478468383147743,0.18324135616372578,10010624
2025-05-11T17:25:53.917000,service-2-deployment,0.1,134217728,0.2,268435456,0.0001478468383147743,0.1871807123010297,10010624
2025-05-11T17:26:23.989000,service-2-deployment,0.1,134217728,0.2,268435456,0.00014819715790793332,0.18718650246348692,10010624
2025-05-11T17:26:54.066000,service-2-deployment,0.1,134217728,0.2,268435456,0.00014819715790793332,0.18707596958274958,10010624
2025-05-11T17:27:24.135000,service-2-deployment,0.1,134217728,0.2,268435456,0.00014759988272886382,0.18707929435324513,10010624
2025-05-11T17:27:54.219000,service-2-deployment,0.1,134217728,0.2,268435456,0.00014759988272886385,0.1872628233841136,10010624
2025-05-11T17:28:24.297000,service-2-deployment,0.1,134217728,0.2,268435456,0.00014767085578173085,0.18726653630646162,10010624
2025-05-11T17:28:54.362000,service-2-deployment,0.1,134217728,0.2,268435456,0.00014767085578173085,0.18716484603101813,9236480
2025-05-11T17:29:24.452000,service-2-deployment,0.1,134217728,0.2,268435456,0.00014736534806525034,0.18716829846800748,9236480
2025-05-11T17:29:54.518000,service-2-deployment,0.1,134217728,0.2,268435456,0.0001473653480652503,0.1872681083884358,9179136
2025-05-11T17:30:24.590000,service-2-deployment,0.1,134217728,0.2,268435456,0.0001474504799063559,0.18727208232531095,9179136
2025-05-11T17:30:54.761000,service-2-deployment,0.1,134217728,0.18,268435456,0.0001474504799063559,0.18726324230465255,9052160
2025-05-11T17:31:24.855000,service-2-deployment,0.1,134217728,0.18,268435456,0.00014786232898378356,0.18726588901532285,9052160
2025-05-11T17:31:54.934000,service-2-deployment,0.1,134217728,0.18,268435456,0.00014786232898378354,0.18800508291247925,9052160
2025-05-11T17:32:25.004000,service-2-deployment,0.1,134217728,0.18,268435456,0.00014859085277655107,0.1861762254265265,9052160
2025-05-11T17:32:55.077000,service-2-deployment,0.1,134217728,0.18,268435456,0.00014859085277655107,0.18772585915913562,9052160
2025-05-11T17:33:25.147000,service-2-deployment,0.1,134217728,0.18,268435456,0.0001482457780769003,0.18752610118188487,9052160
2025-05-11T17:33:55.225000,service-2-deployment,0.1,134217728,0.18,268435456,0.0001482457780769003,0.1874282841458832,9052160
2025-05-11T17:34:25.294000,service-2-deployment,0.1,134217728,0.18,268435456,0.0001474692378174667,0.1872408623453103,9052160
2025-05-11T17:34:55.384000,service-2-deployment,0.1,134217728,0.18,268435456,0.0001474692378174667,0.18708639247534214,9052160
2025-05-11T17:35:25.472000,service-2-deployment,0.1,134217728,0.18,268435456,0.00014693464447361048,0.1869049056818139,9052160
2025-05-11T17:35:55.551000,service-2-deployment,0.1,134217728,0.18,268435456,0.00014693464447361045,0.18676154784543458,9121792
2025-05-11T17:36:25.647000,service-2-deployment,0.1,134217728,0.18,268435456,0.00014699224588477793,0.1865844042348294,9121792
2025-05-11T17:36:55.736000,service-2-deployment,0.1,134217728,0.18,268435456,0.00014588769372162136,0.18642317758516402,9240576
2025-05-11T17:37:25.800000,service-2-deployment,0.1,134217728,0.18,268435456,0.00014588769372162133,0.18624761494912362,9240576
2025-05-11T17:37:55.870000,service-2-deployment,0.1,134217728,0.18,268435456,0.00014642351070425535,0.18606239603219255,9211904
2025-05-11T17:38:25.940000,service-2-deployment,0.1,134217728,0.18,268435456,0.00014642351070425535,0.18588785263398205,9211904
2025-05-11T17:38:56.001000,service-2-deployment,0.1,134217728,0.18,268435456,0.0001461252040343147,0.1857215703804182,9256960
