Timestamp,Service,CPU Request,Memory Request,CPU Limit,Memory Limit,Latency,CPU Usage,Memory Usage
2025-05-10T09:07:17.197000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005316302912762158,0.00333879718548466,168300544
2025-05-10T09:07:47.274000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005313818808458259,0.0033182961607848243,168284160
2025-05-10T09:08:17.351000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005313818808458259,0.0033182961607848243,168284160
2025-05-10T09:08:47.426000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005306717165433757,0.003310407468616708,168284160
2025-05-10T09:09:17.505000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005306717165433757,0.003310407468616708,168284160
2025-05-10T09:09:47.581000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005328435586152628,0.0032990032081079428,168284160
2025-05-10T09:10:17.642000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005328435586152628,0.0032990032081079428,168284160
2025-05-10T09:10:47.719000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005320349818652848,0.0032733117796977652,168304640
2025-05-10T09:11:17.793000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005320349818652848,0.0032733117796977652,168304640
2025-05-10T09:11:47.875000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005307881463940942,0.003252613916011808,168284160
2025-05-10T09:12:17.964000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005307881463940942,0.003252613916011808,168284160
2025-05-10T09:12:48.038000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005308261396457765,0.003245731107767088,168284160
2025-05-10T09:13:18.105000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005308261396457765,0.003245731107767088,168284160
2025-05-10T09:13:48.180000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005308112210381565,0.0032237923265802057,168284160
2025-05-10T09:14:18.256000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005308112210381565,0.0032237923265802057,168284160
2025-05-10T09:14:48.342000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005311619048981459,0.0032362488394735915,168316928
2025-05-10T09:15:18.422000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005311619048981459,0.0032362488394735915,168316928
2025-05-10T09:15:48.507000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.000530839329616566,0.003240937559255456,168308736
2025-05-10T09:16:18.585000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.000530839329616566,0.003240937559255456,168308736
2025-05-10T09:16:48.662000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005304610035376005,0.003235072874177359,168284160
2025-05-10T09:17:18.738000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005304610035376005,0.003235072874177359,168284160
2025-05-10T09:17:48.827000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005300296432755262,0.0032218772009267142,168304640
2025-05-10T09:18:18.904000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005300296432755262,0.0032218772009267142,168304640
2025-05-10T09:18:48.986000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005296745778923265,0.003229286958426044,168312832
2025-05-10T09:19:19.057000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005296745778923265,0.003229286958426043,168312832
2025-05-10T09:19:49.135000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005300416364366885,0.0032234879477255995,168284160
2025-05-10T09:20:19.215000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005300416364366885,0.0032234879477255995,168284160
2025-05-10T09:20:49.295000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005306063465529157,0.0032163037502621217,168300544
2025-05-10T09:21:19.372000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005306063465529157,0.0032163037502621217,168300544
2025-05-10T09:21:49.440000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005303948726246699,0.003233853623129055,168284160
2025-05-10T09:22:19.509000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005303948726246699,0.003233853623129055,168284160
2025-05-10T09:22:49.575000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005303000033467971,0.003213170447455736,168308736
2025-05-10T09:23:19.656000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005303000033467971,0.003213170447455735,168308736
2025-05-10T09:23:49.734000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005300747642668501,0.0032205546822787028,168300544
2025-05-10T09:24:19.800000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005300747642668501,0.0032205546822787028,168300544
2025-05-10T09:24:49.876000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005302519893397527,0.003235670973470121,168308736
2025-05-10T09:25:19.954000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005302519893397527,0.003235670973470121,168308736
2025-05-10T09:25:50.028000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005301851367286069,0.0032395362870563118,168284160
2025-05-10T09:26:20.113000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005295928635423853,0.0032395362870563118,168284160
2025-05-10T09:26:50.182000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005295928635423853,0.0032236694978259785,168312832
2025-05-10T09:27:20.269000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.000529875252624373,0.0032236694978259785,168312832
2025-05-10T09:27:50.347000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.000529875252624373,0.003236886255659396,168312832
2025-05-10T09:28:20.421000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005300441014177901,0.003236886255659396,168312832
2025-05-10T09:28:50.499000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005300441014177901,0.003243703350515388,168312832
2025-05-10T09:29:20.574000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005301387617045457,0.003243703350515388,168312832
2025-05-10T09:29:50.647000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005301387617045457,0.003246073602819551,168300544
2025-05-10T09:30:20.726000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005303886615648211,0.003246073602819551,168300544
2025-05-10T09:30:50.812000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005303886615648211,0.0032379426050291394,168312832
2025-05-10T09:31:20.888000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005305391692779299,0.0032379426050291394,168312832
2025-05-10T09:31:50.965000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005305391692779299,0.003239354082194879,168308736
2025-05-10T09:32:21.038000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.0005300762316461462,0.003239354082194879,168308736
