Timestamp,Service,CPU Request,Memory Request,CPU Limit,Memory Limit,Latency,CPU Usage,Memory Usage
2025-05-06T17:04:04.406000,service-1-deployment,0.1,134217728,0.2,268435456,0.004183303025750989,0.18671229999136432,178962432
2025-05-06T17:04:34.483000,service-1-deployment,0.1,134217728,0.2,268435456,0.004181214162478525,0.18670235487719133,178962432
2025-05-06T17:05:04.564000,service-1-deployment,0.1,134217728,0.2,268435456,0.004181214162478525,0.18670946257323134,179482624
2025-05-06T17:05:34.648000,service-1-deployment,0.1,134217728,0.2,268435456,0.004184527069728206,0.18670946257323134,179482624
2025-05-06T17:06:04.726000,service-1-deployment,0.1,134217728,0.2,268435456,0.004184527069728206,0.1866977566847725,178966528
2025-05-06T17:06:34.802000,service-1-deployment,0.1,134217728,0.2,268435456,0.004184715895832689,0.1866977566847725,178966528
2025-05-06T17:07:04.877000,service-1-deployment,0.1,134217728,0.2,268435456,0.004184715895832689,0.18673160687711265,178962432
2025-05-06T17:07:34.959000,service-1-deployment,0.1,134217728,0.2,268435456,0.004178657964904342,0.18673160687711265,178962432
2025-05-06T17:08:05.038000,service-1-deployment,0.1,134217728,0.2,268435456,0.004178657964904342,0.18675612565102026,179752960
2025-05-06T17:08:35.129000,service-1-deployment,0.1,134217728,0.2,268435456,0.004178912456591427,0.18675612565102026,179752960
2025-05-06T17:09:05.202000,service-1-deployment,0.1,134217728,0.2,268435456,0.004178912456591427,0.18676811102795143,178962432
2025-05-06T17:09:35.292000,service-1-deployment,0.1,134217728,0.2,268435456,0.004181359166382722,0.18676508934076913,178962432
2025-05-06T17:10:05.359000,service-1-deployment,0.1,134217728,0.2,268435456,0.004181359166382722,0.18680293638529097,179732480
2025-05-06T17:10:35.452000,service-1-deployment,0.1,134217728,0.2,268435456,0.004265780711783371,0.18680293638529097,179732480
2025-05-06T17:11:05.523000,service-1-deployment,0.1,134217728,0.2,268435456,0.004265780711783371,0.18683659556860566,178962432
2025-05-06T17:11:35.593000,service-1-deployment,0.1,134217728,0.2,268435456,0.004357823946241922,0.18685968082309193,178962432
2025-05-06T17:12:05.660000,service-1-deployment,0.1,134217728,0.2,268435456,0.004357823946241922,0.18686256544317853,178958336
2025-05-06T17:12:35.738000,service-1-deployment,0.1,134217728,0.2,268435456,0.004363676405183939,0.1868851003045972,178958336
2025-05-06T17:13:05.817000,service-1-deployment,0.1,134217728,0.2,268435456,0.004363676405183939,0.1868803661122703,178966528
2025-05-06T17:13:35.886000,service-1-deployment,0.1,134217728,0.2,268435456,0.004269709876949407,0.18688036611227035,178966528
2025-05-06T17:14:05.956000,service-1-deployment,0.1,134217728,0.2,268435456,0.004269709876949407,0.18687282453038478,178974720
2025-05-06T17:14:36.022000,service-1-deployment,0.1,134217728,0.2,268435456,0.004183746251317464,0.18687282453038478,178974720
2025-05-06T17:15:06.100000,service-1-deployment,0.1,134217728,0.2,268435456,0.004183746251317464,0.18684363363827858,178954240
2025-05-06T17:15:36.178000,service-1-deployment,0.1,134217728,0.2,268435456,0.004180169027045029,0.1849188486399545,178954240
2025-05-06T17:16:06.249000,service-1-deployment,0.1,134217728,0.2,268435456,0.004180169027045029,0.18686044884248193,178962432
2025-05-06T17:16:36.329000,service-1-deployment,0.1,134217728,0.2,268435456,0.0041786911359831215,0.18687069618906835,178962432
2025-05-06T17:17:06.415000,service-1-deployment,0.1,134217728,0.2,268435456,0.0041786911359831215,0.18686289051751465,178966528
2025-05-06T17:17:36.482000,service-1-deployment,0.1,134217728,0.2,268435456,0.004180519533671476,0.18686289051751465,178966528
2025-05-06T17:18:06.551000,service-1-deployment,0.1,134217728,0.2,268435456,0.004180519533671476,0.1868696306438841,178954240
2025-05-06T17:18:36.636000,service-1-deployment,0.1,134217728,0.2,268435456,0.004180218483460651,0.18479184128948825,178954240
2025-05-06T17:19:06.700000,service-1-deployment,0.1,134217728,0.2,268435456,0.004180218483460651,0.18686948489852703,178954240
2025-05-06T17:19:36.771000,service-1-deployment,0.1,134217728,0.2,268435456,0.004179252480080186,0.18493235481939663,178954240
2025-05-06T17:20:06.863000,service-1-deployment,0.1,134217728,0.2,268435456,0.004179252480080186,0.18686231768734693,179232768
2025-05-06T17:20:36.925000,service-1-deployment,0.1,134217728,0.2,268435456,0.004179874091000494,0.1868514919781093,179232768
2025-05-06T17:21:07.008000,service-1-deployment,0.1,134217728,0.2,268435456,0.004179874091000494,0.18683930007549363,178974720
2025-05-06T17:21:37.069000,service-1-deployment,0.1,134217728,0.2,268435456,0.004185716733128642,0.18490629489559798,178974720
2025-05-06T17:22:07.152000,service-1-deployment,0.1,134217728,0.2,268435456,0.004185716733128642,0.18683904413516003,178958336
2025-05-06T17:22:37.241000,service-1-deployment,0.1,134217728,0.2,268435456,0.004184585428626055,0.1868289418140244,178958336
2025-05-06T17:23:07.328000,service-1-deployment,0.1,134217728,0.2,268435456,0.004184585428626055,0.18679993075165793,178970624
2025-05-06T17:23:37.402000,service-1-deployment,0.1,134217728,0.2,268435456,0.004193193510582326,0.18679993075165793,178970624
2025-05-06T17:24:07.482000,service-1-deployment,0.1,134217728,0.2,268435456,0.004193193510582326,0.18682951393131342,180514816
2025-05-06T17:24:37.566000,service-1-deployment,0.1,134217728,0.2,268435456,0.0041922706134157025,0.18494262879252127,180514816
2025-05-06T17:25:07.638000,service-1-deployment,0.1,134217728,0.2,268435456,0.0041922706134157025,0.18684907656347113,178958336
2025-05-06T17:25:37.697000,service-1-deployment,0.1,134217728,0.2,268435456,0.004190252243812914,0.18475426117545107,178958336
2025-05-06T17:26:07.789000,service-1-deployment,0.1,134217728,0.2,268435456,0.004190252243812914,0.1868307838781874,178962432
2025-05-06T17:26:37.866000,service-1-deployment,0.1,134217728,0.2,268435456,0.004190268048657184,0.18681788383314654,178962432
2025-05-06T17:27:07.947000,service-1-deployment,0.1,134217728,0.2,268435456,0.004190268048657184,0.1868229617722491,179998720
2025-05-06T17:27:38.021000,service-1-deployment,0.1,134217728,0.2,268435456,0.004194583582554905,0.18465974013722727,179998720
2025-05-06T17:28:08.096000,service-1-deployment,0.1,134217728,0.2,268435456,0.004194583582554905,0.18682293918883636,180248576
2025-05-06T17:28:38.163000,service-1-deployment,0.1,134217728,0.2,268435456,0.004195313962481663,0.18681099666435788,180248576
2025-05-06T17:29:08.225000,service-1-deployment,0.1,134217728,0.2,268435456,0.004195313962481663,0.18680923828087995,180002816
2025-05-06T17:29:38.320000,service-1-deployment,0.1,134217728,0.2,268435456,0.004200740187456449,0.1868155755316788,180002816
2025-05-06T17:30:08.390000,service-1-deployment,0.1,134217728,0.2,268435456,0.004200740187456449,0.18680771725582537,178966528
2025-05-06T17:30:38.479000,service-1-deployment,0.1,134217728,0.2,268435456,0.004233034277335344,0.18493657339851893,178966528
2025-05-06T17:31:08.544000,service-1-deployment,0.1,134217728,0.2,268435456,0.004233034277335344,0.1868112060785174,178954240
2025-05-06T17:31:38.638000,service-1-deployment,0.1,134217728,0.2,268435456,0.004207019707251362,0.18479258776871707,178954240
2025-05-06T17:32:08.711000,service-1-deployment,0.1,134217728,0.2,268435456,0.004207019707251362,0.18682379029253865,178970624
2025-05-06T17:32:38.787000,service-1-deployment,0.1,134217728,0.2,268435456,0.004202646350229782,0.1868517391799845,178970624
2025-05-06T17:33:08.856000,service-1-deployment,0.1,134217728,0.2,268435456,0.004202646350229782,0.1868490153647558,178954240
2025-05-06T17:33:38.947000,service-1-deployment,0.1,134217728,0.2,268435456,0.004204578561155937,0.18683465412801523,178954240
2025-05-06T17:34:09.006000,service-1-deployment,0.1,134217728,0.2,268435456,0.004204578561155937,0.18683661879448263,178970624
2025-05-06T17:34:39.091000,service-1-deployment,0.1,134217728,0.2,268435456,0.004201092085523075,0.18684865014247434,178970624
2025-05-06T17:35:09.166000,service-1-deployment,0.1,134217728,0.2,268435456,0.004201092085523075,0.18683282711534874,178958336
2025-05-06T17:35:39.228000,service-1-deployment,0.1,134217728,0.2,268435456,0.004198671956494956,0.18468383281810977,178958336
