Timestamp,Service,CPU Request,Memory Request,CPU Limit,Memory Limit,Latency,CPU Usage,Memory Usage,Request Rate
2025-06-11T07:07:04.611000,service-1-deployment,0.1,134217728,0.3,268435456,0.003766737228471022,0.01375215055440256,198651904,8.313331333133315
2025-06-11T07:07:34.926000,service-1-deployment,0.1,134217728,0.3,268435456,0.003323410520305888,0.013884478973943397,199172096,8.538424996041236
2025-06-11T07:08:05.246000,service-1-deployment,0.1,134217728,0.3,268435456,0.003298015394373786,0.014531861727156247,199172096,8.538424996041236
2025-06-11T07:08:35.549000,service-1-deployment,0.1,134217728,0.3,268435456,0.002972399635042511,0.015043710690295144,201023488,8.800806740617892
2025-06-11T07:09:05.940000,service-1-deployment,0.1,134217728,0.3,268435456,0.002955660176937459,0.0156867798936015,201023488,8.80080674061789
2025-06-11T07:09:36.301000,service-1-deployment,0.1,134217728,0.3,268435456,0.002732503753068827,0.015604211135922379,200925184,8.91752126245432
2025-06-11T07:10:06.765000,service-1-deployment,0.1,134217728,0.3,268435456,0.002720772582349337,0.01622022178107232,200925184,8.91752126245432
2025-06-11T07:10:37.131000,service-1-deployment,0.1,134217728,0.3,268435456,0.002557897364191757,0.0162802337456459,199233536,8.77584101809757
2025-06-11T07:11:07.435000,service-1-deployment,0.1,134217728,0.3,268435456,0.0025493859443366878,0.01687303648454162,199233536,8.77584101809757
2025-06-11T07:11:37.773000,service-1-deployment,0.1,134217728,0.3,268435456,0.0024039077085402016,0.016606947634858742,197976064,8.492445140804573
2025-06-11T07:12:08.221000,service-1-deployment,0.1,134217728,0.3,268435456,0.0023975509654667044,0.01717310723592701,197976064,8.492445140804573
2025-06-11T07:12:38.514000,service-1-deployment,0.1,134217728,0.3,268435456,0.002261860258973469,0.01801409156131604,198901760,9.017380542626292
2025-06-11T07:13:08.823000,service-1-deployment,0.1,134217728,0.3,268435456,0.00225719611062293,0.01858657088363371,198901760,9.017380542626292
2025-06-11T07:13:39.211000,service-1-deployment,0.1,134217728,0.3,268435456,0.0021326132175025483,0.01928553544115122,199147520,9.21311420761384
2025-06-11T07:14:09.435000,service-1-deployment,0.1,134217728,0.3,268435456,0.0021289139752462063,0.01986006879076292,199147520,9.21311420761384
2025-06-11T07:14:39.603000,service-1-deployment,0.1,134217728,0.3,268435456,0.0019251360641194299,0.02021865809847519,199327744,11.375616179209707
2025-06-11T07:15:09.759000,service-1-deployment,0.1,134217728,0.3,268435456,0.0019223161176921185,0.020786126329032432,199327744,11.375616179209707
2025-06-11T07:15:39.924000,service-1-deployment,0.1,134217728,0.3,268435456,0.0017137433419462957,0.020966657411661888,202481664,14.292202624265075
2025-06-11T07:16:10.084000,service-1-deployment,0.1,134217728,0.3,268435456,0.0017115858387895604,0.021523741546534456,202481664,14.292202624265075
2025-06-11T07:16:40.223000,service-1-deployment,0.1,134217728,0.3,268435456,0.0015507519933626332,0.021540453670996707,202436608,16.325680236676526
2025-06-11T07:17:10.364000,service-1-deployment,0.1,134217728,0.3,268435456,0.0015490099378886654,0.02208373433240296,202436608,16.32568023667653
2025-06-11T07:17:40.518000,service-1-deployment,0.1,134217728,0.3,268435456,0.0014077633434840117,0.021947080017729225,202514432,19.183972799093304
2025-06-11T07:18:10.658000,service-1-deployment,0.1,134217728,0.3,268435456,0.0014063180902272449,0.022473972949807446,202514432,19.183972799093304
2025-06-11T07:18:40.799000,service-1-deployment,0.1,134217728,0.3,268435456,0.0013059251985625742,0.022237850078437933,202518528,20.150755653336997
2025-06-11T07:19:10.928000,service-1-deployment,0.1,134217728,0.3,268435456,0.0013047147245810286,0.022747004455388707,202518528,20.150755653336997
2025-06-11T07:19:41.048000,service-1-deployment,0.1,134217728,0.3,268435456,0.001216184667698816,0.022656520533645842,202522624,20.284178507437808
2025-06-11T07:20:11.184000,service-1-deployment,0.1,134217728,0.3,268435456,0.0012151630324058848,0.02315271733483096,202522624,20.284178507437808
2025-06-11T07:20:41.354000,service-1-deployment,0.1,134217728,0.3,268435456,0.0011482634632797933,0.022877385126412086,201674752,20.109003633454446
2025-06-11T07:21:11.499000,service-1-deployment,0.1,134217728,0.3,268435456,0.0011473921788647862,0.02335744075537257,201674752,20.10900363345445
2025-06-11T07:21:41.639000,service-1-deployment,0.1,134217728,0.3,268435456,0.001087710842619692,0.023257205038790876,201166848,19.896662360931703
2025-06-11T07:22:11.812000,service-1-deployment,0.1,134217728,0.3,268435456,0.0010869623235922451,0.023726017506882635,201166848,19.896662360931703
2025-06-11T07:22:41.938000,service-1-deployment,0.1,134217728,0.3,268435456,0.0010774470804582978,0.02338475844059858,201297920,15.708922417924002
2025-06-11T07:23:12.053000,service-1-deployment,0.1,134217728,0.3,268435456,0.0010767930058933318,0.023837029099918243,201297920,15.708922417924002
2025-06-11T07:23:42.170000,service-1-deployment,0.1,134217728,0.3,268435456,0.001068760319574009,0.02354417987625811,201236480,11.300376679222639
2025-06-11T07:24:12.303000,service-1-deployment,0.1,134217728,0.3,268435456,0.0010681849659428236,0.02398288165459129,201236480,11.300376679222643
2025-06-11T07:24:42.437000,service-1-deployment,0.1,134217728,0.3,268435456,0.001060285016068564,0.023462323228835975,201232384,7.358639943330972
2025-06-11T07:25:12.559000,service-1-deployment,0.1,134217728,0.3,268435456,0.0010597776753353968,0.02388359306578802,201232384,7.358639943330972
