Timestamp,Service,CPU Request,Memory Request,CPU Limit,Memory Limit,Latency,CPU Usage,Memory Usage,Request Rate
2025-07-09T12:04:09.188000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0018367825181058507,0.0007851201680736147,204857344,0.1
2025-07-09T12:04:39.409000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0018355270529247843,0.0007847926481912812,204857344,0.1
2025-07-09T12:05:09.630000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0018371489888579303,0.0007853120885100547,204857344,0.1
2025-07-09T12:05:39.877000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0014650470618337717,0.0007889446607587548,204865536,0.4793103448275863
2025-07-09T12:06:10.111000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.001170506090468552,0.0008155543411169161,204869632,0.9965517241379311
2025-07-09T12:06:40.384000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.000991356249674922,0.0008228391328353112,204865536,1.5137931034482761
2025-07-09T12:07:10.611000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0009082727735228883,0.000889201124046514,205115392,2.013793103448276
2025-07-09T12:07:40.857000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0008318860545112636,0.0009379722968452519,205115392,2.531034482758621
2025-07-09T12:08:11.110000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0007701058740740819,0.000958189866641421,205115392,3.0517241379310347
2025-07-09T12:08:41.348000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0007223292820512431,0.0009821777724381422,205115392,3.56896551724138
2025-07-09T12:09:11.563000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0006832657834983544,0.0010034320958672825,205123584,4.086206896551724
2025-07-09T12:09:41.795000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0006504582216216386,0.0010372907602086928,205115392,4.603448275862069
2025-07-09T12:10:12.016000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0006217477983470732,0.0010423859912401985,205115392,5.086206896551724
2025-07-09T12:10:42.285000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0006014944490315672,0.0010705364822498706,205115392,5.075862068965518
2025-07-09T12:11:12.581000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0005828500075757516,0.0011032586941513878,205119488,5.075862068965518
2025-07-09T12:11:42.794000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0005686683862831794,0.0011284923937363647,205115392,5.082758620689655
2025-07-09T12:12:13.038000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0005555099373443667,0.001162724590764815,205115392,5.086206896551724
2025-07-09T12:12:43.297000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0005420929839843547,0.001194081934533797,205119488,5.086206896551724
2025-07-09T12:13:13.517000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0005330257380073821,0.0012234879215424759,205115392,5.082758620689655
2025-07-09T12:13:43.742000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0005227318461538338,0.0012475726705233954,205115392,5.082758620689655
2025-07-09T12:14:13.963000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0005147865833887113,0.001261534312665533,205115392,5.082758620689655
2025-07-09T12:14:44.220000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0005067221376582028,0.001297351667376894,205115392,5.082758620689655
2025-07-09T12:15:14.482000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0004935097039647351,0.0013181589341069175,205115392,5.2379310344827585
2025-07-09T12:15:44.732000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.00047846000351066186,0.0013581991364039953,205123584,5.758620689655173
2025-07-09T12:16:14.987000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.00046651278874998604,0.001408511532232446,205127680,6.26551724137931
2025-07-09T12:16:45.319000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0004547127018604636,0.001457390820733091,205123584,6.789655172413793
2025-07-09T12:17:15.595000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.00044651170956520506,0.0015026591214016391,205123584,7.306896551724138
2025-07-09T12:17:45.819000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.00044193786612244654,0.0015251457649511164,205127680,7.824137931034484
2025-07-09T12:18:16.054000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.00043581994939388306,0.001596897277738782,205127680,8.331034482758621
2025-07-09T12:18:46.287000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.00043047523216884994,0.0016334013076936722,205135872,8.844827586206897
2025-07-09T12:19:16.528000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.000428076755866106,0.0016885641810829499,205144064,9.362068965517242
2025-07-09T12:19:46.772000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0004282298892171304,0.0017650921548902489,205193216,9.86896551724138
2025-07-09T12:20:17.013000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.00042382915222152474,0.0018120300751878814,205193216,10.055172413793104
2025-07-09T12:20:47.268000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.00041979333323370144,0.001858631599641444,205193216,10.072413793103449
2025-07-09T12:21:17.490000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0004156182191702325,0.0018871941217668599,205197312,10.065517241379311
2025-07-09T12:21:47.754000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.00041151290123456094,0.0019693573914562387,205213696,10.065517241379311
2025-07-09T12:22:17.980000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.00040815592104915784,0.001988274831210898,205213696,10.055172413793104
2025-07-09T12:22:48.212000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0004053367194116872,0.002052799919208525,205213696,10.055172413793104
2025-07-09T12:23:18.510000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.00040171586564065396,0.0020956811094171705,205213696,10.065517241379311
2025-07-09T12:23:48.782000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0003991981222300803,0.0021410544076858763,205213696,10.058620689655173
2025-07-09T12:24:19.018000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0003971150198087449,0.0021828059633503404,205213696,10.058620689655173
2025-07-09T12:24:49.280000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.000394604048442137,0.002227748500478039,205213696,10.06896551724138
2025-07-09T12:25:19.507000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0003925474773526619,0.002251795994277802,205213696,10.06896551724138
2025-07-09T12:25:49.731000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.00039087899276859736,0.002315275763997411,205217792,10.058620689655173
2025-07-09T12:26:19.975000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.00038959915756239577,0.002353315476506396,205213696,10.055172413793104
2025-07-09T12:26:50.199000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.000387724361389509,0.002401515979911137,205213696,10.055172413793104
2025-07-09T12:27:20.504000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.00038665877460527186,0.0024331610594746957,205213696,10.065517241379311
2025-07-09T12:27:50.742000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.00038463437464373657,0.002497177131142219,205217792,10.065517241379311
2025-07-09T12:28:20.970000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.00038252756939597657,0.0025389236011385905,205213696,10.058620689655173
2025-07-09T12:28:51.235000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.000386161224769043,0.002602165463243625,205238272,10.065517241379311
2025-07-09T12:29:21.486000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.000384568139459826,0.002661842850961192,205246464,10.065517241379311
2025-07-09T12:29:51.707000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0003834653205468073,0.0027017565053584123,205246464,10.055172413793104
2025-07-09T12:30:21.996000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.00038253392295877273,0.0027493832264445057,205242368,10.058620689655173
2025-07-09T12:30:52.220000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.00038155768571879444,0.002778197884548223,205246464,10.055172413793104
2025-07-09T12:31:22.448000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0003801727380273024,0.0028353266041427176,205246464,10.065517241379311
2025-07-09T12:31:52.688000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0003788932874048366,0.002876747511844545,205250560,10.065690787772203
2025-07-09T12:32:22.941000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0003781454695216278,0.0029259093001680085,205246464,10.065517241379311
2025-07-09T12:32:53.180000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.00037719122261484163,0.0029699546493185806,205250560,10.065517241379311
2025-07-09T12:33:23.404000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.0003765054903275881,0.0030202001594476914,205250560,10.062068965517241
2025-07-09T12:33:53.697000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.00037438734904109204,0.003061307910670768,205279232,10.53448275862069
2025-07-09T12:34:23.952000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.00037407423468438077,0.0031414299764151955,205279232,11.065517241379311
2025-07-09T12:34:54.172000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.00037338397090322655,0.0032031266626188657,205275136,11.582758620689656
2025-07-09T12:35:24.428000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.00037295521679711505,0.0032326478846816296,205283328,12.275862068965518
2025-07-09T12:35:54.636000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.00037226493461445226,0.0033393211191813945,205279232,12.793103448275863
2025-07-09T12:36:24.877000,hash-gen-deployment,0.14,209715200,0.14,209715200,0.00037143494510795904,0.003414658884002073,205275136,13.306896551724138
