Timestamp,Service,CPU Request,Memory Request,CPU Limit,Memory Limit,Latency,CPU Usage,Memory Usage,Request Rate
2025-07-07T08:02:44.058000,service-1-deployment,0.18,209715200,0.18,209715200,0.0026626988686770737,0.16174113402630474,181268480,548.0620689655174
2025-07-07T08:03:14.139000,service-1-deployment,0.18,209715200,0.18,209715200,0.002660608743465912,0.16190155719172036,181293056,547.7862068965518
2025-07-07T08:03:44.211000,service-1-deployment,0.18,209715200,0.18,209715200,0.002661073234948829,0.16239109192064285,181321728,546.6344827586207
2025-07-07T08:04:14.297000,service-1-deployment,0.18,209715200,0.18,209715200,0.002660751280901848,0.16167189920628341,181293056,546.0000000000001
2025-07-07T08:04:44.387000,service-1-deployment,0.18,209715200,0.18,209715200,0.00265989192369347,0.16170239852228566,181358592,546.2172413793104
2025-07-07T08:05:14.459000,service-1-deployment,0.18,209715200,0.18,209715200,0.002662267856850061,0.16242619255170013,181342208,546.0137931034484
2025-07-07T08:05:44.578000,service-1-deployment,0.18,209715200,0.18,209715200,0.002662241680400703,0.16243444468180882,182693888,541.0344827586208
2025-07-07T08:06:44.732000,service-1-deployment,0.18,209715200,0.18,209715200,0.0026647421924647944,0.16166261087359293,181293056,533.396551724138
2025-07-07T08:07:14.805000,service-1-deployment,0.18,209715200,0.18,209715200,0.002662700364706011,0.16200437179592267,181391360,530.7758620689656
2025-07-07T08:07:44.884000,service-1-deployment,0.18,209715200,0.18,209715200,0.002664734751370346,0.16244048207144537,180998144,531.8862068965518
2025-07-07T08:08:14.959000,service-1-deployment,0.18,209715200,0.18,209715200,0.002667376011203701,0.16243959747068845,182063104,529.896551724138
2025-07-07T08:08:45.030000,service-1-deployment,0.18,209715200,0.18,209715200,0.002666654009183121,0.16246166801480216,181108736,530.9517241379311
2025-07-07T08:09:15.115000,service-1-deployment,0.18,209715200,0.18,209715200,0.002668669059034652,0.162050586439615,180969472,530.4758620689656
2025-07-07T08:09:45.204000,service-1-deployment,0.18,209715200,0.18,209715200,0.0026662088937178317,0.16245043656750197,181026816,531.593103448276
2025-07-07T08:10:15.279000,service-1-deployment,0.18,209715200,0.18,209715200,0.0026661004690448687,0.162469727940744,181035008,532.5862068965519
2025-07-07T08:10:45.354000,service-1-deployment,0.18,209715200,0.18,209715200,0.002668139921691228,0.16245915892441254,180772864,537.5103448275863
2025-07-07T08:11:15.428000,service-1-deployment,0.18,209715200,0.18,209715200,0.002671055961207722,0.16244070710839897,180596736,542.3413793103449
2025-07-07T08:11:45.503000,service-1-deployment,0.18,209715200,0.18,209715200,0.0026773815683902792,0.16244284346205395,180465664,543.344827586207
2025-07-07T08:12:15.578000,service-1-deployment,0.18,209715200,0.18,209715200,0.0026798020304692944,0.16246807502406282,180559872,547.244827586207
2025-07-07T08:12:45.650000,service-1-deployment,0.18,209715200,0.18,209715200,0.002685781564404236,0.1624682288388131,180838400,548.2137931034483
2025-07-07T08:13:15.725000,service-1-deployment,0.18,209715200,0.18,209715200,0.0026892022796176484,0.1620353109392538,180514816,551.0827586206898
2025-07-07T08:13:45.796000,service-1-deployment,0.18,209715200,0.18,209715200,0.0026974432420190614,0.16247357294281023,180625408,551.5620689655174
2025-07-07T08:14:15.875000,service-1-deployment,0.18,209715200,0.18,209715200,0.0027024629847758512,0.16248243424841616,180604928,556.748275862069
2025-07-07T08:14:45.965000,service-1-deployment,0.18,209715200,0.18,209715200,0.0027075846685394147,0.1625019081786977,180641792,558.9379310344829
2025-07-07T08:15:16.039000,service-1-deployment,0.18,209715200,0.18,209715200,0.002710245674646003,0.16208729549871523,180572160,558.7275862068966
2025-07-07T08:15:46.159000,service-1-deployment,0.18,209715200,0.18,209715200,0.0027134833194607548,0.16248815969965064,180600832,557.4000000000001
2025-07-07T08:16:16.255000,service-1-deployment,0.18,209715200,0.18,209715200,0.0027176610340559,0.1625090458434489,181862400,557.0310344827587
2025-07-07T08:16:46.344000,service-1-deployment,0.18,209715200,0.18,209715200,0.002722096130270281,0.1620350183573334,180445184,557.7620689655173
2025-07-07T08:17:16.429000,service-1-deployment,0.18,209715200,0.18,209715200,0.0027253949376606864,0.16251223529910278,180576256,560.0655172413794
2025-07-07T08:17:46.508000,service-1-deployment,0.18,209715200,0.18,209715200,0.002728055078342691,0.16251706962432325,180559872,563.5275862068967
